"","id","sentence","difficulty"
"266","266","si vous êtes intéressé appelez moi ","A1"
"267","267","la retraite les quinquas d aujourd hui l imaginent active forcément active ","C1"
"268","268","mon père a eu une mutation pour venir travailler à paris ","A1"
"269","269","on peut aussi aller au théâtre dans les musées ou au cinéma","A1"
"270","270","je suis encore au bureau je vais rentrer plus tard ","A1"
"271","271","on va manger dans le jardin ","A1"
"272","272","il aurait vidé de même une barrique entière lui semblait il  il aurait mangé un boeuf étranglé un lion ","B2"
"273","273","une feuille prise d un arbre du paradis sur laquelle est écrite un mot en lettres d or par le père éternel ","A2"
"274","274","ne t inquiète pas tu vas vite t habituer à ta nouvelle vie ","A2"
"275","275","les réseaux sociaux sont l objet d un étonnant paradoxe ","B2"
"276","276","c est là un enrichissement culturel car l enfant peut alors s ouvrir à travers cette langue différente à des traits typologiques présents dans beaucoup d autres langues sur lesquels le bilinguisme breton français offre un accès indirect","C2"
"277","277","vous avez bien étudié et vous avez réussi facilement ","A2"
"278","278","le journal n a pas expliqué comment ce prisonnier s est évadé ","B1"
"279","279","il ne la connaît pas bien alors il demande à ses autres collègues","A1"
"280","280","l anecdote est révélatrice ","B2"
"281","281","c est l année où les centaines de milliers de baby boomers nés lors du pic des naissances de 1946 arriveront à la retraite ","B2"
"282","282","pour y aller descendez à la station musée du louvre prenez à droite et continuez tout droit","A1"
"283","283","l originalité du mécanisme est d utiliser des photons et de les convertir en énergie chimique qui se retrouve dans l énergie de liaison des atomes de carbone et d hydrogène dans les glucides formés ","C1"
"284","284","par ailleurs 42  des adolescents déclarent qu ils seraient dévastés s ils devaient quitter leur foyer plusieurs jours sans leur téléphone ","B2"
"285","285","et toi tu es toujours cuisinier ","A1"
"286","286","en les mélangeant on peut former d autres couleurs le vert par exemple est la couleur de l herbe et des feuilles des arbres ","B1"
"287","287","enfin selon le haut conseil en santé publique les lieux diffusant de la musique amplifiée ne doivent pas dépasser le niveau moyen de 105 db durant quinze minutes ce qui est rarement respecté ","B2"
"288","288","les dettes relevées au niveau individuel sont attribuées solidairement à l ensemble des membres du ménage les résultats diffusés indiquant ainsi les pourcentages de la population vivant dans un ménage avec le ou les types de dettes considérés ","C1"
"289","289","elle a un physique ingrat ","B1"
"290","290","le grand meaulnes jeta son chapeau par terre et je vis qu il avait les cheveux complètement ras comme un paysan ","B2"
"291","291","en 1985 l économiste japonais ohmae kenichi invente la formule commode de triade pour décrire la nouvelle polarisation du monde ","C1"
"292","292","l étude de l influence de chaînes ramifiées courtes sur le métabolisme des xénobiotiques est développée en deux parties ","C2"
"293","293","la manière dont le monde fut construit à partir des grandes découvertes est donc largement responsable de sa géographie contemporaine ","C2"
"294","294"," je les ai subis et je les ai fait subir a mes enfants jusqu a ce que j ose m en affranchir re sume cet inventeur de produits plus ludiques","C2"
"295","295","il est devenu courant de déplorer que la france ait acquis la place de championne d europe des prélèvements obligatoires expression qui englobe les impôts d état les impôts locaux les taxes et les cotisations sociales  la part du produit intérieur brut pib que les autorités prélèvent sur la richesse nationale a atteint 48 4  alors que la moyenne d europe est à 40 2  ","C2"
"296","296","aucun filet ne saura empêcher les algues de l atlantique de voguer et de tirer leur saveur des eaux qu elles traversent ","B2"
"297","297","une fois leur projet abouti ils parlent de liberté d harmonie de renaissance ","C1"
"298","298","il est vrai que pierre a moins de livres que ses amis mais les siens sont meilleurs ","A2"
"299","299","vous êtes une des copines de zoé ","A1"
"300","300","chacun de nous se fait donc simplement une illusion du monde illusion poétique sentimentale joyeuse mélancolique sale ou lugubre suivant sa nature ","C1"
"301","301","ils déjeunèrent face à face se regardant et se souriant sans cesse occupés uniquement d eux tout enveloppés par le charme si doux d une tendresse qui commence ","C1"
"302","302","elle travaille dans le domaine de l informatique aussi ","A1"
"303","303","une action peut être envisagée nonobstant les doutes subsistant quant au lien de causalité ","C2"
"304","304","on peut montrer le nouveau père en exemple à destination d autres pères moins impliqués mais sans en faire ni un objet de curiosité ni un héros absolu auquel il faudrait dresser une statue ","B2"
"305","305","les normes européennes sont absurdes et nous étouffent ","B2"
"306","306","m cruchon vient de donner une réponse à notre question ","A2"
"307","307","il est possible de faire du vélo dans un parc autour d une citadelle fortifiée ","A2"
"308","308","elle ne travaille plus ici depuis quinze jours ","A2"
"309","309","ne cherchons donc point d assurance et de fermeté ","B2"
"310","310","les jeunes sont moins soumis aux impératifs moraux qu à ceux du succès ","B2"
"311","311","jean a une copine ","A1"
"312","312","les sénateurs élus au scrutin majoritaire qui acceptent des fonctions gouvernementales sont remplacés jusqu à l expiration d un délai d un mois suivant la cessation de ces fonctions par les personnes élues en même temps qu eux à cet effet ","C1"
"313","313","l étymologie latine du mot travail  tripalium  signifie instrument de torture ","C2"
"314","314","au delà du désagrément esthétique ces déchets menacent la moitié des oiseaux marins et au moins 200 espèces de poissons crustacées et mammifères vivant dans les océans parce qu ils confondent ces déchets avec de la nourriture ","B2"
"315","315","elles m ont promis de me faire découvrir tout londres  nous visiterons les musées les monuments et les parcs","A1"
"316","316","pour catherine down c est un soulagement de ne pas avoir à traverser cette épreuve toute seule même si l idée de partager son petit studio l a d abord angoissée ","B1"
"317","317","sachez ici qu impavide est la jument quand l étalon la pénètre impavide et pourtant nous n ignorons pas que la verge de l étalon est digne d estime lorsqu elle sort de son fourreau ","C2"
"318","318","les enfant n avaient pas envie de travailler leurs devoirs après l école ","A2"
"319","319"," à noter que l apprentissage de la grammaire française obéit aux mêmes objectifs  il est parfaitement connu que la seule méthode viable pour apprendre une langue étrangère est l immersion","C2"
"320","320","nous vous remercions de voyager sur la compagnie france air ","A1"
"321","321","une association de promotion et de développement de l apprentissage en ligne note que si la calculatrice a supplanté le calcul mental y compris pour des opérations basiques et que l utilisation d un ordinateur relié à internet pourrait aisément remplacer une partie de notre mémoire les opérations basiques ont été mémorisées en amont et c est grâce à cette assimilation de connaissances basiques que l apprenant peut utiliser la calculatrice ","B2"
"322","322","ils créèrent une nouvelle société moderne sur les ruines de l ancienne civilisation ","C1"
"323","323"," je vous laisserai sortir seulement à condition que vous juriez solennellement que vous ne révélerez à personne où vous avez dormi ni comment vous êtes entré dans la grotte aux serpents  dit le roi ","B1"
"324","324","le bord du lac est vraiment magnifique et je fais beaucoup de sport ","A2"
"325","325","il joue de la guitare dans un bar ","A1"
"326","326","a l intérieur de ma maison il y a un grand salon avec une table et quatre chaises pour accueillir mes amis ","A2"
"327","327","une belle robe moulante elle veut mettre en avant ses formes","C1"
"328","328","il nous a indiqué qu il avait fini son film hier et qu il allait en commercer un nouveau dans deux semaines ","B1"
"329","329","même si la révolution française était déjà en cours la prise symbolique de la juillet forteresse qui ne comptait que 7 prisonniers à l époque reste l événement clé de la révolte","B2"
"330","330","pendant des semaines la maison blanche avait courtisé une poignée de sénateurs républicains et démocrates modérés qui détiennent aujourd hui le pouvoir de bloquer ou de sauver ses grands projets ","B2"
